cell_type	cell_size	epochs	embedding_size	train_loss	test_loss
GRU	256.0	400.0	13.0	0.0013847134541720152	0.6864379644393921
LSTM	512.0	400.0	12.0	0.006422125734388828	4.360027313232422
GRU	128.0	300.0	13.0	0.006878967396914959	0.7153869271278381
LSTM	16.0	300.0	24.0	0.0134897418320179	4.369093894958496
GRU	16.0	100.0	28.0	0.04728864133358002	5.036350727081299
GRU	512.0	200.0	23.0	0.021154558286070824	0.652886152267456
LSTM	32.0	400.0	9.0	0.005890436004847288	5.072259902954102
LSTM	256.0	400.0	20.0	0.006752687972038984	4.1593589782714835
GRU	128.0	400.0	29.0	0.0015759167727082968	6.032639503479004
LSTM	64.0	300.0	2.0	0.03792624548077583	0.4730193912982941
GRU	128.0	300.0	28.0	0.004262984264642	0.94710373878479
GRU	128.0	100.0	19.0	0.035567037761211395	0.1481802463531494
GRU	256.0	400.0	11.0	0.001163074397481978	3.577993154525757
GRU	256.0	400.0	12.0	0.00212164456024766	1.9411478042602541
LSTM	16.0	100.0	13.0	0.058593403548002236	3.4846200942993164
LSTM	16.0	400.0	11.0	0.007060093805193902	2.1351125240325928
LSTM	16.0	100.0	18.0	0.05697659030556679	2.4156289100646973
GRU	64.0	100.0	25.0	0.03707679361104965	4.093065261840819
GRU	64.0	400.0	5.0	0.0023038175422698264	0.5759905576705933
GRU	256.0	400.0	29.0	0.001176433521322906	3.8733828067779537
GRU	256.0	400.0	27.0	0.0013667811872437596	0.4986576437950134
GRU	32.0	300.0	14.0	0.0037859436124563217	7.599302291870117
LSTM	64.0	100.0	21.0	0.0490531399846077	1.6192156076431274
GRU	16.0	400.0	6.0	0.0024556396529078484	7.839273929595947
LSTM	64.0	300.0	17.0	0.013815611600875854	2.410268545150757
GRU	64.0	300.0	4.0	0.00482163205742836	0.2956528067588806
GRU	256.0	400.0	11.0	0.0016366628697142005	5.370363712310791
GRU	32.0	400.0	18.0	0.003170766169205308	9.654414176940918
LSTM	256.0	100.0	3.0	0.05182143300771713	0.5149658918380737
GRU	64.0	200.0	16.0	0.0185200609266758	3.2203640937805176
LSTM	32.0	400.0	2.0	0.020045360550284386	0.5793309211730957
LSTM	128.0	200.0	19.0	0.027500638738274567	0.4118002057075501
LSTM	32.0	400.0	5.0	0.016329191625118256	0.34810084104537964
GRU	16.0	100.0	13.0	0.049964625388383865	3.7792644500732417
GRU	512.0	300.0	19.0	0.004812497179955244	0.4404672682285309
LSTM	256.0	300.0	11.0	0.01539051439613104	0.3263152539730072
LSTM	32.0	300.0	19.0	0.012437058612704277	3.419135093688965
GRU	32.0	400.0	19.0	0.002700628712773323	5.923169136047362
GRU	512.0	400.0	26.0	0.0014332296559587119	0.3638536334037781
GRU	512.0	200.0	29.0	0.02076390758156776	3.1196670532226562
GRU	512.0	300.0	5.0	0.010148734785616398	0.3613508045673369
GRU	512.0	400.0	14.0	0.0017186271725222464	2.605039358139038
GRU	32.0	100.0	8.0	0.04182848334312439	4.119510173797607
GRU	128.0	100.0	8.0	0.043308142572641366	0.19199112057685846
LSTM	64.0	300.0	10.0	0.014527883380651476	0.3522961437702179
GRU	32.0	100.0	18.0	0.0372173935174942	1.5642551183700562
GRU	128.0	300.0	6.0	0.0027863876894116397	2.859567403793335
LSTM	256.0	200.0	15.0	0.03236895054578781	0.4286805987358093
LSTM	16.0	300.0	24.0	0.02592867985367775	3.121168375015259
GRU	128.0	100.0	10.0	0.0454535186290741	0.15779025852680206
GRU	512.0	200.0	13.0	0.01603149063885212	1.0224502086639404
GRU	128.0	200.0	8.0	0.019989684224128727	1.5108448266983032
GRU	32.0	100.0	27.0	0.04761631041765213	4.0324363708496085
LSTM	128.0	300.0	24.0	0.018957365304231644	0.5101040005683899
GRU	256.0	100.0	6.0	0.040349043905735016	3.0718064308166504
GRU	32.0	300.0	3.0	0.010733650997281076	0.4941473007202149
LSTM	128.0	100.0	28.0	0.04892618209123612	2.054984331130981
LSTM	256.0	400.0	23.0	0.007061876356601716	3.2925448417663574
LSTM	32.0	300.0	8.0	0.03184927999973297	0.4124918282032013
LSTM	256.0	100.0	14.0	0.04452886804938316	2.3212060928344727
LSTM	512.0	400.0	27.0	0.006303178146481514	2.747448444366455
GRU	16.0	400.0	3.0	0.0052874949760735035	1.2393664121627808
GRU	256.0	400.0	4.0	0.004256926011294127	0.3229211866855621
LSTM	64.0	400.0	18.0	0.0073859309777617455	3.7992851734161377
LSTM	512.0	200.0	19.0	0.02813069149851799	3.1759486198425293
LSTM	512.0	400.0	21.0	0.006109524518251419	0.8980676531791687
LSTM	16.0	400.0	20.0	0.010852319188416004	4.176193237304688
LSTM	512.0	400.0	15.0	0.00697465892881155	4.681365489959717
LSTM	128.0	300.0	21.0	0.014382014982402325	0.9532631635665894
GRU	64.0	200.0	5.0	0.017977142706513405	3.2898871898651123
GRU	64.0	100.0	4.0	0.04654475301504135	2.8805415630340576
GRU	128.0	400.0	10.0	0.0014068830059841275	3.5361075401306152
GRU	16.0	200.0	27.0	0.013789220713078977	6.0460615158081055
LSTM	128.0	300.0	15.0	0.013690088875591757	1.4963892698287964
LSTM	32.0	100.0	7.0	0.05656241998076439	2.5593323707580566
LSTM	32.0	400.0	22.0	0.010644499212503431	4.180002689361571
GRU	32.0	300.0	17.0	0.004074578173458576	3.676089763641357
GRU	512.0	200.0	14.0	0.014227430336177347	0.5152167677879333
GRU	64.0	100.0	19.0	0.03881765529513359	3.756125211715698
GRU	512.0	100.0	14.0	0.03932923451066017	1.3247066736221311
LSTM	64.0	100.0	13.0	0.049063559621572495	1.9050630331039429
LSTM	256.0	200.0	11.0	0.0325423888862133	1.3063840866088867
LSTM	16.0	400.0	20.0	0.006951375398784876	4.873203754425049
LSTM	256.0	400.0	19.0	0.006071060430258513	4.357621192932129
GRU	512.0	100.0	16.0	0.038427993655204766	0.2193039059638977
LSTM	32.0	300.0	19.0	0.013003126718103886	2.9671328067779537
GRU	16.0	100.0	3.0	0.05001352354884148	1.730379939079285
GRU	128.0	100.0	27.0	0.04079211503267288	1.5974283218383791
LSTM	128.0	100.0	11.0	0.04805450513958931	2.5773868560791016
LSTM	64.0	100.0	6.0	0.05580189824104309	2.7078185081481934
GRU	64.0	200.0	22.0	0.013021509163081646	6.290210247039795
LSTM	16.0	100.0	9.0	0.06180436536669731	3.089773416519165
GRU	64.0	100.0	13.0	0.0449846051633358	3.160916805267334
GRU	256.0	300.0	3.0	0.0134999118745327	0.2942312061786652
LSTM	64.0	200.0	3.0	0.03342316672205925	1.446393966674805
GRU	512.0	100.0	19.0	0.036155998706817634	0.2535039186477661
LSTM	16.0	300.0	5.0	0.019907809793949127	3.9366538524627686
LSTM	128.0	200.0	25.0	0.02616024762392044	3.1208710670471187
GRU	512.0	400.0	11.0	0.00203662016429007	0.3284036517143249
LSTM	32.0	100.0	27.0	0.04955897480249405	2.203611135482788
GRU	32.0	400.0	29.0	0.0015655347378924491	7.522148132324219
LSTM	512.0	200.0	14.0	0.031987905502319336	3.1583399772644043
GRU	32.0	300.0	28.0	0.005119525361806154	6.30824089050293
GRU	64.0	200.0	23.0	0.014796010218560697	1.4153074026107788
LSTM	128.0	400.0	28.0	0.006853889673948288	1.3032439947128296
LSTM	32.0	400.0	9.0	0.011186155490577221	0.9684863090515136
GRU	32.0	300.0	7.0	0.006050411611795425	0.30418428778648376
LSTM	256.0	200.0	24.0	0.02964439988136292	3.19512677192688
LSTM	128.0	300.0	21.0	0.024269796907901764	1.525128722190857
GRU	512.0	400.0	7.0	0.003043842734768987	0.3254879117012024
LSTM	32.0	300.0	13.0	0.0281672365963459	4.290964603424071
LSTM	32.0	300.0	2.0	0.03220691159367561	5.648381233215332
LSTM	32.0	200.0	14.0	0.03082694485783577	0.4641974866390228
LSTM	32.0	100.0	2.0	0.059931978583335876	2.45786714553833
LSTM	128.0	200.0	19.0	0.02796035259962082	1.0406677722930908
LSTM	512.0	200.0	11.0	0.02434283122420311	0.532579779624939
LSTM	64.0	400.0	14.0	0.007343308534473182	3.4656519889831543
GRU	32.0	300.0	21.0	0.005574607290327549	4.892110824584961
GRU	32.0	300.0	9.0	0.007342782337218523	0.3846771419048309
GRU	512.0	100.0	19.0	0.03966644033789635	2.1306989192962646
GRU	64.0	400.0	19.0	0.0018604096258059144	4.404200553894043
GRU	64.0	400.0	23.0	0.0017805387033149602	4.353723049163818
GRU	128.0	400.0	23.0	0.0017704344354569914	4.2052879333496085
LSTM	16.0	100.0	17.0	0.05261281132698059	3.5231359004974365
LSTM	512.0	100.0	24.0	0.04118335619568825	1.3812373876571655
LSTM	128.0	100.0	6.0	0.05532524734735489	1.3284996747970579
GRU	256.0	200.0	29.0	0.020971197634935386	0.1810549944639206
LSTM	128.0	200.0	7.0	0.029782962054014206	0.2847838997840881
LSTM	128.0	100.0	22.0	0.04960151389241218	2.4446613788604736
GRU	32.0	400.0	11.0	0.0022568765562027693	5.633801937103272
LSTM	16.0	300.0	18.0	0.027261711657047268	1.8822576999664309
GRU	128.0	200.0	5.0	0.03048953786492348	5.328672409057617
GRU	128.0	200.0	14.0	0.022681031376123432	0.7369005680084229
LSTM	256.0	300.0	21.0	0.017089894041419033	1.561144471168518
LSTM	128.0	300.0	20.0	0.012677938677370548	1.5152583122253418
GRU	64.0	100.0	16.0	0.04423491656780243	2.254699945449829
GRU	128.0	200.0	19.0	0.013626351952552795	0.30694377422332764
GRU	64.0	100.0	6.0	0.04179718345403671	0.25766608119010925
LSTM	64.0	400.0	9.0	0.009346172213554379	0.3760811984539032
GRU	32.0	400.0	8.0	0.002378477016463876	2.030958890914917
LSTM	128.0	400.0	24.0	0.006860129535198212	2.0527935028076167
GRU	64.0	400.0	24.0	0.002601065440103412	1.4907625913619995
LSTM	128.0	200.0	18.0	0.030573925003409382	2.058633804321289
LSTM	256.0	400.0	8.0	0.008236588910222055	1.3409173488616943
GRU	128.0	400.0	5.0	0.0017840507207438352	2.4158682823181152
GRU	16.0	400.0	17.0	0.003396094776690007	7.24392557144165
GRU	256.0	100.0	25.0	0.037564441561698914	1.356226921081543
GRU	32.0	400.0	4.0	0.009019091725349426	5.996638298034668
LSTM	16.0	200.0	26.0	0.03047661483287812	3.940421581268311
LSTM	64.0	400.0	13.0	0.007847359403967856	4.299290180206299
GRU	32.0	300.0	7.0	0.005965216550976038	0.2529726326465607
GRU	32.0	400.0	19.0	0.0025050274562090635	7.562225341796875
GRU	64.0	100.0	5.0	0.041102476418018334	0.1939793676137924
GRU	256.0	100.0	16.0	0.039756424725055695	0.14252141118049622
LSTM	64.0	300.0	14.0	0.017832871526479718	0.3377303183078766
LSTM	128.0	100.0	29.0	0.04865098372101784	1.1379144191741943
GRU	128.0	200.0	29.0	0.012415871024131777	0.2877550721168518
GRU	128.0	300.0	26.0	0.002897711005061865	3.2017810344696045
LSTM	512.0	400.0	15.0	0.007331899367272855	4.3408708572387695
GRU	128.0	400.0	18.0	0.0024498500861227512	0.9066819548606871
LSTM	512.0	200.0	10.0	0.03243531659245491	0.5390160083770752
GRU	64.0	100.0	27.0	0.03698946163058281	0.584801971912384
LSTM	128.0	400.0	27.0	0.006921779830008745	1.8584617376327521
LSTM	512.0	300.0	15.0	0.016048800200223926	0.4124319851398468
GRU	64.0	200.0	26.0	0.020119814202189442	0.6105636954307556
LSTM	32.0	200.0	7.0	0.019537363201379776	4.0582942962646475
GRU	32.0	300.0	3.0	0.026313558220863342	6.510554790496826
GRU	512.0	300.0	12.0	0.006002497859299183	5.144227027893066
GRU	512.0	300.0	11.0	0.0063661783933639535	6.59549617767334
GRU	64.0	300.0	21.0	0.004424874205142261	1.31476891040802
LSTM	16.0	100.0	9.0	0.06837837398052216	2.7802090644836426
GRU	256.0	100.0	27.0	0.036501701921224594	0.15914969146251678
GRU	128.0	300.0	14.0	0.00443427124992013	2.8277571201324463
LSTM	256.0	200.0	3.0	0.04256744310259819	0.448917955160141
LSTM	512.0	100.0	22.0	0.042589079588651664	0.2736096978187561
GRU	64.0	400.0	26.0	0.0017077095108106732	5.914519309997559
LSTM	512.0	200.0	24.0	0.025922533124685287	0.24014680087566376
GRU	512.0	300.0	29.0	0.00483899237588048	0.3965165615081787
GRU	16.0	100.0	21.0	0.04462030157446861	3.834041833877564
GRU	64.0	400.0	19.0	0.0013032893184572456	6.616568088531494
GRU	128.0	100.0	11.0	0.03967389091849327	0.3849855959415436
LSTM	128.0	100.0	16.0	0.047986503690481186	2.7699427604675293
LSTM	32.0	400.0	25.0	0.00613153213635087	4.343189716339111
GRU	128.0	100.0	7.0	0.047792166471481316	2.9563419818878174
GRU	256.0	200.0	3.0	0.04082547128200531	1.6102141141891482
GRU	32.0	300.0	14.0	0.005297078285366297	5.495296955108644
GRU	16.0	200.0	20.0	0.009242849424481392	4.174444675445557
GRU	64.0	300.0	2.0	0.04753653705120087	0.1046447902917862
GRU	256.0	200.0	26.0	0.01231662929058075	1.7817257642745972
LSTM	64.0	400.0	23.0	0.008173036389052868	3.5134546756744385
LSTM	16.0	100.0	11.0	0.06515948474407196	2.5751709938049316
LSTM	512.0	300.0	12.0	0.01607932522892952	0.956582009792328
LSTM	128.0	200.0	5.0	0.028401726856827736	0.2718040645122528
LSTM	128.0	400.0	19.0	0.005867757368832828	4.880335330963135
LSTM	16.0	100.0	5.0	0.06455860286951065	2.341306209564209
GRU	256.0	400.0	16.0	0.002318528713658452	2.407270193099976
GRU	128.0	200.0	27.0	0.02039286494255066	0.2452054172754288
LSTM	128.0	100.0	3.0	0.05410411208868027	2.5968551635742188
LSTM	16.0	100.0	12.0	0.059954062104225166	2.8976759910583496
LSTM	128.0	300.0	24.0	0.013854808174073696	0.3439109027385712
GRU	256.0	100.0	10.0	0.043208301067352295	0.40837034583091736
LSTM	32.0	200.0	10.0	0.028317762538790706	1.6273239850997925
LSTM	64.0	300.0	18.0	0.017363570630550385	2.1404528617858887
GRU	256.0	400.0	11.0	0.0017910985043272376	2.3203749656677246
LSTM	512.0	200.0	28.0	0.027302829548716545	0.25862374901771545
GRU	128.0	200.0	15.0	0.014189135283231737	4.700222969055176
GRU	32.0	100.0	8.0	0.03679056838154793	0.4147755801677704
GRU	512.0	300.0	23.0	0.005244235508143903	0.33841589093208313
LSTM	128.0	400.0	14.0	0.006873189471662045	2.746518611907959
LSTM	16.0	200.0	10.0	0.04516344517469406	2.828291416168213
LSTM	512.0	400.0	10.0	0.0064955297857522964	5.621170520782472
LSTM	512.0	300.0	27.0	0.010661407373845577	3.15132212638855
LSTM	16.0	200.0	28.0	0.03880902007222176	3.40993595123291
LSTM	128.0	400.0	26.0	0.0058332281187176704	2.8651123046875
GRU	256.0	400.0	18.0	0.0011445340933278205	0.4744285941123962
LSTM	16.0	200.0	15.0	0.03069472126662731	3.2723450660705566
GRU	128.0	200.0	11.0	0.030164500698447224	0.347110390663147
LSTM	256.0	100.0	19.0	0.04513246938586235	0.2781217098236084
GRU	64.0	400.0	4.0	0.0025846364442259073	10.702326774597168
GRU	16.0	200.0	9.0	0.027400575578212738	0.5678455829620361
LSTM	256.0	400.0	10.0	0.009304930455982685	4.4712233543396
LSTM	256.0	100.0	22.0	0.047861672937870026	2.140928030014038
LSTM	512.0	100.0	3.0	0.0565284788608551	1.1848905086517334
GRU	64.0	100.0	7.0	0.04171140491962433	2.0284109115600586
GRU	16.0	300.0	27.0	0.0038988422602415094	7.7355403900146475
GRU	512.0	200.0	16.0	0.01274164393544197	0.7245171070098877
GRU	256.0	100.0	22.0	0.04217531904578209	1.809600591659546
LSTM	128.0	200.0	16.0	0.02271826006472111	3.9824526309967037
GRU	64.0	400.0	18.0	0.001957403030246496	1.312072992324829
LSTM	256.0	400.0	26.0	0.007176412269473077	1.9742585420608518
LSTM	128.0	300.0	28.0	0.015652742236852646	2.9160480499267583
GRU	64.0	400.0	8.0	0.001526528038084507	6.222848415374756
GRU	32.0	200.0	21.0	0.031771574169397354	3.497715711593628
LSTM	128.0	200.0	18.0	0.034522220492362976	2.507042646408081
GRU	16.0	400.0	26.0	0.0032737997826188803	1.3117802143096924
LSTM	256.0	200.0	2.0	0.04902200773358345	1.055994153022766
LSTM	128.0	300.0	20.0	0.01715833880007267	4.41671895980835
LSTM	64.0	300.0	11.0	0.016753869131207466	3.7807395458221436
GRU	16.0	100.0	7.0	0.04964393377304077	0.3313570320606232
LSTM	32.0	200.0	29.0	0.03449991345405578	1.1070196628570557
GRU	32.0	300.0	26.0	0.0041561159305274495	6.2594733238220215
GRU	64.0	200.0	29.0	0.010560072958469393	5.030433177947998
LSTM	256.0	400.0	28.0	0.007179819513112307	3.6719939708709717
LSTM	128.0	100.0	19.0	0.044803690165281296	2.1731348037719727
LSTM	256.0	100.0	2.0	0.05493732914328575	1.9949517250061035
GRU	16.0	300.0	4.0	0.019669057801365845	3.2925994396209717
LSTM	16.0	200.0	22.0	0.04029947891831398	3.0885355472564697
GRU	512.0	200.0	5.0	0.014281973242759703	2.7692716121673584
LSTM	64.0	300.0	27.0	0.01187214069068432	4.460777282714844
LSTM	16.0	300.0	23.0	0.020385691896080967	2.2332892417907715
LSTM	64.0	200.0	9.0	0.028022121638059616	1.0640418529510498
LSTM	64.0	300.0	5.0	0.01726427860558033	0.3031810522079468
LSTM	512.0	300.0	12.0	0.01532608363777399	0.36604756116867065
GRU	32.0	200.0	21.0	0.01330840401351452	0.3078809082508087
GRU	512.0	200.0	18.0	0.02764240652322769	0.16097840666770935
LSTM	512.0	100.0	8.0	0.0466751754283905	3.1874091625213623
LSTM	128.0	400.0	20.0	0.007369969040155411	1.5056390762329102
GRU	128.0	400.0	18.0	0.001422308967448771	6.07786226272583
GRU	32.0	100.0	10.0	0.034429989755153656	4.671008110046387
LSTM	16.0	100.0	5.0	0.060008596628904336	3.446008920669556
LSTM	64.0	400.0	9.0	0.006441647652536632	4.864466667175293
LSTM	16.0	200.0	8.0	0.025878030806779858	3.2377538681030287
LSTM	16.0	100.0	24.0	0.061535894870758064	2.333138227462769
GRU	16.0	200.0	11.0	0.03764882683753967	5.273570537567139
GRU	64.0	400.0	13.0	0.0016318411799147725	4.526217460632324
LSTM	32.0	400.0	2.0	0.009833482094109058	3.115403890609741
GRU	16.0	100.0	10.0	0.051811978220939636	3.241373300552368
GRU	64.0	200.0	9.0	0.014225609600543976	0.2480577975511551
LSTM	64.0	200.0	26.0	0.02975746989250183	2.8775839805603027
LSTM	64.0	400.0	28.0	0.007420340087264776	3.6307992935180655
LSTM	16.0	100.0	17.0	0.050361428409814835	2.598052978515625
GRU	512.0	400.0	17.0	0.0018532791873440144	0.3542599976062775
LSTM	16.0	300.0	29.0	0.015348897315561771	3.9301347732543945
GRU	64.0	200.0	4.0	0.034363139420747764	0.2386210411787033
LSTM	64.0	400.0	19.0	0.007703883107751608	4.498567581176758
LSTM	16.0	300.0	18.0	0.017793823033571243	4.609689712524414
LSTM	256.0	300.0	26.0	0.01128034759312868	3.5839111804962163
GRU	128.0	100.0	20.0	0.03808661550283432	3.616032361984253
LSTM	128.0	200.0	20.0	0.0328923873603344	1.5314151048660278
LSTM	64.0	100.0	7.0	0.0526903010904789	2.356502056121826
LSTM	128.0	300.0	10.0	0.017802143469452858	0.28679758310317993
GRU	128.0	400.0	12.0	0.0016551188891753554	5.277157783508301
LSTM	16.0	100.0	7.0	0.05643896386027336	2.966893434524536
LSTM	256.0	200.0	11.0	0.0303326565772295	0.2097101211547852
LSTM	256.0	200.0	8.0	0.0276847779750824	1.0945484638214111
GRU	128.0	100.0	9.0	0.0396767258644104	0.4070937633514404
LSTM	32.0	300.0	28.0	0.015544744208455087	3.401764392852783
GRU	16.0	100.0	12.0	0.03807949647307396	5.792356014251709
GRU	64.0	300.0	11.0	0.005320587195456028	2.4204869270324707
GRU	128.0	100.0	14.0	0.0403461679816246	2.7891216278076167
LSTM	256.0	200.0	7.0	0.03266413137316704	0.17125003039836886
LSTM	128.0	100.0	14.0	0.04777564480900765	0.14805272221565247
GRU	32.0	200.0	29.0	0.014506067149341106	2.779994487762451
GRU	512.0	400.0	2.0	0.022453850135207176	0.3416076302528381
LSTM	64.0	200.0	14.0	0.03153873234987259	2.3039679527282715
GRU	64.0	300.0	14.0	0.0037415537517517814	5.178085803985597
LSTM	16.0	200.0	16.0	0.04543786495923996	2.9940803050994886
LSTM	64.0	400.0	20.0	0.008314663544297218	3.395745038986206
LSTM	16.0	300.0	21.0	0.015971526503562927	3.85341477394104
GRU	512.0	300.0	28.0	0.002971469424664973	0.3655218780040741
LSTM	512.0	400.0	17.0	0.006690960377454758	3.267970561981201
LSTM	256.0	300.0	13.0	0.017390405759215355	4.4647216796875
LSTM	128.0	100.0	3.0	0.04497228190302849	2.637051820755005
LSTM	32.0	400.0	18.0	0.009973699226975441	4.489030838012695
GRU	256.0	400.0	6.0	0.0015082709724083545	6.169269561767577
LSTM	16.0	100.0	22.0	0.054053906351327896	2.1496446132659908
GRU	32.0	100.0	12.0	0.044418718665838235	2.9680101871490483
LSTM	256.0	300.0	2.0	0.044070612639188766	2.5456252098083496
GRU	128.0	300.0	3.0	0.003201611572876573	7.896768569946289
LSTM	16.0	200.0	27.0	0.034187834709882736	2.026571273803711
LSTM	256.0	200.0	4.0	0.031110633164644238	4.154396057128906
GRU	64.0	200.0	11.0	0.020897286012768745	0.4168457984924317
LSTM	256.0	400.0	3.0	0.01027016993612051	0.577305793762207
GRU	16.0	400.0	28.0	0.0021902865264564753	6.428247451782228
GRU	512.0	200.0	19.0	0.021241767331957817	5.4418983459472665
GRU	256.0	200.0	26.0	0.017458925023674958	5.590564250946045
LSTM	16.0	300.0	20.0	0.02415399998426437	3.914155960083008
LSTM	128.0	400.0	8.0	0.00860116071999073	8.289361953735353
LSTM	64.0	100.0	12.0	0.05143186822533608	1.9442435503005981
LSTM	64.0	200.0	27.0	0.03173261508345604	1.5532289743423462
LSTM	64.0	300.0	27.0	0.0162714272737503	1.7987775802612305
LSTM	64.0	100.0	26.0	0.05134845897555351	2.8175926208496094
LSTM	512.0	200.0	10.0	0.02973868139088154	3.585343599319458
GRU	256.0	200.0	28.0	0.01217656210064888	0.2733639180660248
GRU	128.0	100.0	10.0	0.04858417436480522	1.0466699600219729
GRU	64.0	100.0	14.0	0.04037918895483017	1.0501798391342163
GRU	32.0	400.0	17.0	0.0022387506905943155	3.1964211463928223
GRU	64.0	400.0	19.0	0.0019877790473401546	5.771522521972656
LSTM	32.0	400.0	17.0	0.008610379882156849	3.399305582046509
LSTM	512.0	100.0	2.0	0.05070951208472252	1.7701497077941897
GRU	32.0	400.0	29.0	0.002227571327239275	6.779741287231445
GRU	256.0	100.0	13.0	0.042406342923641205	0.479119598865509
GRU	64.0	300.0	6.0	0.002976866904646159	0.3334459066390991
LSTM	16.0	200.0	9.0	0.040018726140260696	2.612441062927246
GRU	256.0	200.0	25.0	0.018050417304039	0.2606071531772613
GRU	64.0	300.0	18.0	0.006674062926322222	2.0591115951538086
GRU	128.0	300.0	6.0	0.0049832705408334715	5.874694347381593
GRU	128.0	100.0	25.0	0.04239548370242119	0.6443108916282654
GRU	32.0	200.0	20.0	0.009825706481933594	5.753176689147949
GRU	16.0	300.0	16.0	0.006572265177965164	6.336493492126465
GRU	128.0	300.0	11.0	0.004400329198688269	0.4068427383899689
LSTM	64.0	100.0	22.0	0.04634955152869225	3.941651582717897
GRU	256.0	100.0	15.0	0.04104484245181084	0.6946046352386475
GRU	256.0	400.0	21.0	0.0013530628057196734	1.6223864555358891
LSTM	32.0	200.0	17.0	0.02580920979380608	0.8429992794990541
GRU	256.0	200.0	8.0	0.02868855930864812	0.2778457999229431
LSTM	256.0	200.0	15.0	0.02418478205800056	5.528802394866943
GRU	128.0	200.0	3.0	0.0361313596367836	2.509204387664795
LSTM	16.0	400.0	13.0	0.009994392283260822	5.142594337463379
LSTM	512.0	400.0	9.0	0.007599841803312302	2.708357095718384
LSTM	512.0	300.0	11.0	0.010687289759516716	4.001008987426759
GRU	256.0	100.0	12.0	0.039746828377246864	0.2261669635772705
GRU	64.0	200.0	11.0	0.01218315027654171	3.0779421329498287
GRU	512.0	100.0	26.0	0.03990547358989716	0.5198025107383728
GRU	512.0	300.0	20.0	0.00402120454236865	0.8776335716247559
GRU	128.0	200.0	6.0	0.01621634140610695	7.182783126831055
GRU	256.0	100.0	5.0	0.043741200119256966	0.386134535074234
GRU	32.0	300.0	23.0	0.00553484121337533	2.432326316833496
LSTM	128.0	200.0	16.0	0.028574954718351364	3.1764633655548096
GRU	128.0	100.0	4.0	0.04797801375389098	0.22201210260391235
LSTM	32.0	400.0	20.0	0.007732875645160675	4.426400184631348
LSTM	128.0	200.0	29.0	0.034193873405456536	0.1672118455171585
GRU	256.0	100.0	25.0	0.039482783526182175	0.2923904061317444
LSTM	512.0	200.0	16.0	0.03197914734482765	3.116565227508545
GRU	16.0	200.0	9.0	0.0262993723154068	5.353475570678711
LSTM	128.0	300.0	23.0	0.0141484709456563	0.2864649295806885
LSTM	256.0	100.0	5.0	0.054445456713438034	1.9426474571228027
GRU	32.0	200.0	24.0	0.010199488140642643	1.3334933519363403
GRU	256.0	400.0	7.0	0.0017474701162427664	3.546772718429565
LSTM	128.0	400.0	10.0	0.009032423608005049	2.8089306354522705
LSTM	16.0	200.0	24.0	0.034920934587717056	2.809828042984009
LSTM	512.0	300.0	14.0	0.014971721917390825	0.3240606188774109
GRU	32.0	400.0	28.0	0.002258211374282837	2.201623678207397
GRU	128.0	200.0	21.0	0.01409441418945789	3.014451265335083
GRU	16.0	300.0	3.0	0.004849911667406559	4.6458468437194815
GRU	512.0	200.0	12.0	0.017461879178881645	0.2903842329978943
GRU	16.0	100.0	12.0	0.03324401378631592	4.0860509872436515
GRU	64.0	200.0	7.0	0.02110930904746056	2.3134024143218994
GRU	128.0	200.0	17.0	0.015567064285278319	5.461160659790039
LSTM	128.0	200.0	27.0	0.0313807837665081	0.31809785962104803
GRU	128.0	400.0	20.0	0.001337158726528287	6.362411975860598
GRU	256.0	200.0	29.0	0.015553882345557213	0.33235594630241394
GRU	256.0	400.0	10.0	0.0017254108097404242	0.6004776358604431
GRU	64.0	300.0	18.0	0.004031580872833729	5.049676418304443
LSTM	64.0	200.0	23.0	0.02866007573902607	0.3306851089000702
GRU	128.0	200.0	9.0	0.014789999462664127	0.32464799284935
GRU	32.0	400.0	3.0	0.006405212450772524	0.4433147609233856
LSTM	32.0	400.0	2.0	0.015059025026857853	4.677492141723633
GRU	64.0	200.0	25.0	0.011639691889286041	0.3042545318603516
LSTM	32.0	300.0	9.0	0.01949872635304928	1.456735610961914
LSTM	128.0	300.0	8.0	0.018476158380508426	3.3874166011810303
LSTM	512.0	300.0	9.0	0.02801257744431496	0.3813289105892181
GRU	64.0	300.0	22.0	0.004882181063294411	4.101144790649413
GRU	512.0	300.0	25.0	0.0032693007960915565	1.6472425460815432
LSTM	16.0	300.0	18.0	0.0157924797385931	2.713462829589844
GRU	64.0	200.0	6.0	0.032935891300439835	6.3175859451293945
LSTM	16.0	200.0	20.0	0.0396796353161335	3.8162200450897217
LSTM	512.0	300.0	19.0	0.02109176106750965	0.5445135831832886
GRU	16.0	400.0	29.0	0.002375618787482381	6.831778526306152
GRU	256.0	200.0	23.0	0.01604137197136879	1.7309117317199707
GRU	64.0	400.0	27.0	0.0016499330522492528	2.7433133125305176
LSTM	16.0	400.0	16.0	0.007524831686168909	4.383087635040283
LSTM	256.0	200.0	27.0	0.0266446340829134	0.3199054300785065
GRU	64.0	200.0	9.0	0.016561545431613922	4.1859755516052255
GRU	32.0	300.0	3.0	0.004926824010908604	7.269597053527832
LSTM	16.0	300.0	9.0	0.017096376046538353	1.2018245458602903
GRU	512.0	100.0	20.0	0.032809045165777206	0.11931069195270536
LSTM	16.0	100.0	22.0	0.0562298595905304	2.792546510696411
